,Country,Requests,Dates
13727,BO,992000,2020-01-01 00:00:00
13728,RW,987000,2020-01-01 00:00:00
13729,BW,962000,2020-01-01 00:00:00
13730,GY,907000,2020-01-01 00:00:00
13731,KG,906000,2020-01-01 00:00:00
13732,NA,906000,2020-01-01 00:00:00
13733,LA,898000,2020-01-01 00:00:00
13734,PY,877000,2020-01-01 00:00:00
13735,MO,847000,2020-01-01 00:00:00
13736,SY,813000,2020-01-01 00:00:00
13737,PS,810000,2020-01-01 00:00:00
13738,FJ,760000,2020-01-01 00:00:00
13739,GU,759000,2020-01-01 00:00:00
13740,TM,734000,2020-01-01 00:00:00
13741,LR,724000,2020-01-01 00:00:00
13742,LY,712000,2020-01-01 00:00:00
13743,SL,665000,2020-01-01 00:00:00
13744,MW,653000,2020-01-01 00:00:00
13745,NI,651000,2020-01-01 00:00:00
13746,CI,643000,2020-01-01 00:00:00
13747,BZ,623000,2020-01-01 00:00:00
13748,GG,569000,2020-01-01 00:00:00
13749,SN,533000,2020-01-01 00:00:00
13750,MZ,527000,2020-01-01 00:00:00
13751,SR,500000,2020-01-01 00:00:00
13752,CD,492000,2020-01-01 00:00:00
13753,YE,480000,2020-01-01 00:00:00
13754,AO,468000,2020-01-01 00:00:00
13755,PG,467000,2020-01-01 00:00:00
13756,VI,460000,2020-01-01 00:00:00
13757,KY,453000,2020-01-01 00:00:00
13758,AW,421000,2020-01-01 00:00:00
13759,BM,418000,2020-01-01 00:00:00
13760,BT,412000,2020-01-01 00:00:00
13761,CU,408000,2020-01-01 00:00:00
13762,CW,399000,2020-01-01 00:00:00
13763,MG,375000,2020-01-01 00:00:00
13764,FO,360000,2020-01-01 00:00:00
13765,HT,342000,2020-01-01 00:00:00
13766,GI,337000,2020-01-01 00:00:00
13767,LC,324000,2020-01-01 00:00:00
13768,SC,324000,2020-01-01 00:00:00
13769,AG,297000,2020-01-01 00:00:00
13770,LS,273000,2020-01-01 00:00:00
13771,GD,267000,2020-01-01 00:00:00
13772,SS,251000,2020-01-01 00:00:00
13773,RE,250000,2020-01-01 00:00:00
13774,BJ,248000,2020-01-01 00:00:00
13775,SZ,248000,2020-01-01 00:00:00
13776,GM,241000,2020-01-01 00:00:00
13777,TG,216000,2020-01-01 00:00:00
13778,DJ,209000,2020-01-01 00:00:00
13779,VC,188000,2020-01-01 00:00:00
13780,GN,178000,2020-01-01 00:00:00
13781,TJ,177000,2020-01-01 00:00:00
13782,SX,162000,2020-01-01 00:00:00
13783,ML,153000,2020-01-01 00:00:00
13784,AX,147000,2020-01-01 00:00:00
13785,AI,145000,2020-01-01 00:00:00
13786,XK,145000,2020-01-01 00:00:00
13787,MQ,141000,2020-01-01 00:00:00
13788,TC,141000,2020-01-01 00:00:00
13789,MC,137000,2020-01-01 00:00:00
13790,CV,136000,2020-01-01 00:00:00
13791,BF,135000,2020-01-01 00:00:00
13792,AD,134000,2020-01-01 00:00:00
13793,GP,132000,2020-01-01 00:00:00
13794,MP,127000,2020-01-01 00:00:00
13795,DM,115000,2020-01-01 00:00:00
13796,MR,113000,2020-01-01 00:00:00
13797,VU,108000,2020-01-01 00:00:00
13798,PF,108000,2020-01-01 00:00:00
13799,BI,106000,2020-01-01 00:00:00
13800,GL,104000,2020-01-01 00:00:00
13801,NE,95000,2020-01-01 00:00:00
13802,AQ,93000,2020-01-01 00:00:00
13803,KN,84000,2020-01-01 00:00:00
13804,NC,78000,2020-01-01 00:00:00
13805,TL,77000,2020-01-01 00:00:00
13806,BQ,77000,2020-01-01 00:00:00
13807,SB,76000,2020-01-01 00:00:00
13808,VG,75000,2020-01-01 00:00:00
13809,GA,74000,2020-01-01 00:00:00
13810,WS,73000,2020-01-01 00:00:00
13811,LI,69000,2020-01-01 00:00:00
13812,GF,67000,2020-01-01 00:00:00
13813,AS,55000,2020-01-01 00:00:00
13814,TD,49000,2020-01-01 00:00:00
13815,TO,46000,2020-01-01 00:00:00
13816,PW,44000,2020-01-01 00:00:00
13817,CG,43000,2020-01-01 00:00:00
13818,FK,39000,2020-01-01 00:00:00
13819,CK,38000,2020-01-01 00:00:00
13820,MF,38000,2020-01-01 00:00:00
13821,SM,32000,2020-01-01 00:00:00
13822,FM,31000,2020-01-01 00:00:00
13823,GQ,29000,2020-01-01 00:00:00
13824,MH,26000,2020-01-01 00:00:00
13825,KI,21000,2020-01-01 00:00:00
13826,NR,18000,2020-01-01 00:00:00
13827,GW,16000,2020-01-01 00:00:00
13828,CF,16000,2020-01-01 00:00:00
13829,BL,13000,2020-01-01 00:00:00
13830,YT,12000,2020-01-01 00:00:00
13831,VA,12000,2020-01-01 00:00:00
13832,ER,12000,2020-01-01 00:00:00
13833,KM,11000,2020-01-01 00:00:00
13834,ST,11000,2020-01-01 00:00:00
13835,PM,7000,2020-01-01 00:00:00
13836,SH,7000,2020-01-01 00:00:00
13837,NF,5000,2020-01-01 00:00:00
13838,CX,4000,2020-01-01 00:00:00
13839,MS,3000,2020-01-01 00:00:00
13840,TV,3000,2020-01-01 00:00:00
13841,KP,3000,2020-01-01 00:00:00
13842,CC,2000,2020-01-01 00:00:00
13843,NU,2000,2020-01-01 00:00:00
13844,SJ,2000,2020-01-01 00:00:00
13845,IO,2000,2020-01-01 00:00:00
13846,WF,2000,2020-01-01 00:00:00
13847,TK,1000,2020-01-01 00:00:00
13848,PN,1000,2020-01-01 00:00:00
13849,US,3335254000,2020-02-01 00:00:00
13850,GB,751250000,2020-02-01 00:00:00
13851,IN,575677000,2020-02-01 00:00:00
13852,CA,339211000,2020-02-01 00:00:00
13853,AU,206619000,2020-02-01 00:00:00
13854,DE,190437000,2020-02-01 00:00:00
13855,SG,160914000,2020-02-01 00:00:00
13856,IR,116255000,2020-02-01 00:00:00
13857,PH,97510000,2020-02-01 00:00:00
13858,PK,84833000,2020-02-01 00:00:00
13859,NL,81205000,2020-02-01 00:00:00
13860,FR,80523000,2020-02-01 00:00:00
13861,IE,71962000,2020-02-01 00:00:00
13862,ID,59639000,2020-02-01 00:00:00
13863,IT,58772000,2020-02-01 00:00:00
13864,SE,54974000,2020-02-01 00:00:00
13865,MY,53579000,2020-02-01 00:00:00
13866,RU,52307000,2020-02-01 00:00:00
13867,BR,49569000,2020-02-01 00:00:00
13868,HK,46569000,2020-02-01 00:00:00
13869,PL,44638000,2020-02-01 00:00:00
13870,ZA,43852000,2020-02-01 00:00:00
13871,ES,43046000,2020-02-01 00:00:00
13872,JP,38093000,2020-02-01 00:00:00
13873,NG,35906000,2020-02-01 00:00:00
13874,NZ,35574000,2020-02-01 00:00:00
13875,MX,31326000,2020-02-01 00:00:00
13876,FI,30676000,2020-02-01 00:00:00
13877,NO,27121000,2020-02-01 00:00:00
13878,DK,27091000,2020-02-01 00:00:00
13879,VN,26993000,2020-02-01 00:00:00
13880,GR,25803000,2020-02-01 00:00:00
13881,RO,25731000,2020-02-01 00:00:00
13882,AE,25532000,2020-02-01 00:00:00
13883,TH,25194000,2020-02-01 00:00:00
13884,BE,24586000,2020-02-01 00:00:00
13885,CH,22659000,2020-02-01 00:00:00
13886,IL,22105000,2020-02-01 00:00:00
13887,BD,21960000,2020-02-01 00:00:00
13888,TR,21399000,2020-02-01 00:00:00
13889,KR,21006000,2020-02-01 00:00:00
13890,BG,20153000,2020-02-01 00:00:00
13891,CZ,19218000,2020-02-01 00:00:00
13892,AT,18681000,2020-02-01 00:00:00
13893,HU,17381000,2020-02-01 00:00:00
13894,RS,17330000,2020-02-01 00:00:00
13895,TW,16869000,2020-02-01 00:00:00
13896,PT,16804000,2020-02-01 00:00:00
13897,UA,16655000,2020-02-01 00:00:00
13898,SA,15911000,2020-02-01 00:00:00
13899,--,15262000,2020-02-01 00:00:00
13900,HR,14562000,2020-02-01 00:00:00
13901,AR,14510000,2020-02-01 00:00:00
13902,KE,12790000,2020-02-01 00:00:00
13903,EG,12432000,2020-02-01 00:00:00
13904,LK,10682000,2020-02-01 00:00:00
13905,LT,10172000,2020-02-01 00:00:00
13906,CO,8947000,2020-02-01 00:00:00
13907,EE,8692000,2020-02-01 00:00:00
13908,SK,8346000,2020-02-01 00:00:00
13909,CL,8090000,2020-02-01 00:00:00
13910,SI,8008000,2020-02-01 00:00:00
13911,NP,7990000,2020-02-01 00:00:00
13912,GH,7679000,2020-02-01 00:00:00
13913,LV,6840000,2020-02-01 00:00:00
13914,PE,5587000,2020-02-01 00:00:00
13915,AL,5436000,2020-02-01 00:00:00
13916,QA,5205000,2020-02-01 00:00:00
13917,MA,4969000,2020-02-01 00:00:00
13918,MM,4941000,2020-02-01 00:00:00
13919,BA,4917000,2020-02-01 00:00:00
13920,PR,4761000,2020-02-01 00:00:00
13921,MK,4754000,2020-02-01 00:00:00
13922,LB,4694000,2020-02-01 00:00:00
13923,KW,4560000,2020-02-01 00:00:00
13924,GE,4469000,2020-02-01 00:00:00
13925,IQ,4385000,2020-02-01 00:00:00
13926,TZ,4089000,2020-02-01 00:00:00
13927,ET,3851000,2020-02-01 00:00:00
13928,IS,3610000,2020-02-01 00:00:00
13929,AZ,3555000,2020-02-01 00:00:00
13930,KH,3358000,2020-02-01 00:00:00
13931,CR,3247000,2020-02-01 00:00:00
13932,UG,3179000,2020-02-01 00:00:00
13933,KZ,3168000,2020-02-01 00:00:00
13934,JM,3126000,2020-02-01 00:00:00
13935,TT,3114000,2020-02-01 00:00:00
13936,DZ,3086000,2020-02-01 00:00:00
13937,JO,3041000,2020-02-01 00:00:00
13938,MT,2973000,2020-02-01 00:00:00
13939,VE,2968000,2020-02-01 00:00:00
13940,CY,2951000,2020-02-01 00:00:00
13941,OM,2927000,2020-02-01 00:00:00
13942,BY,2864000,2020-02-01 00:00:00
13943,DO,2802000,2020-02-01 00:00:00
13944,LU,2554000,2020-02-01 00:00:00
13945,BH,2541000,2020-02-01 00:00:00
13946,EC,2500000,2020-02-01 00:00:00
13947,MU,2442000,2020-02-01 00:00:00
13948,ZM,2435000,2020-02-01 00:00:00
13949,AM,2267000,2020-02-01 00:00:00
13950,TN,2090000,2020-02-01 00:00:00
13951,PA,2050000,2020-02-01 00:00:00
13952,MN,1877000,2020-02-01 00:00:00
13953,AF,1821000,2020-02-01 00:00:00
13954,MD,1792000,2020-02-01 00:00:00
13955,UY,1752000,2020-02-01 00:00:00
13956,GT,1634000,2020-02-01 00:00:00
13957,BN,1590000,2020-02-01 00:00:00
13958,ZW,1585000,2020-02-01 00:00:00
13959,SD,1571000,2020-02-01 00:00:00
13960,ME,1370000,2020-02-01 00:00:00
13961,UZ,1321000,2020-02-01 00:00:00
13962,HN,1304000,2020-02-01 00:00:00
13963,SV,1154000,2020-02-01 00:00:00
13964,MV,1105000,2020-02-01 00:00:00
13965,IM,1091000,2020-02-01 00:00:00
13966,CM,1089000,2020-02-01 00:00:00
13967,CN,1048000,2020-02-01 00:00:00
13968,BB,1044000,2020-02-01 00:00:00
13969,BS,1039000,2020-02-01 00:00:00
13970,BW,980000,2020-02-01 00:00:00
13971,SO,975000,2020-02-01 00:00:00
13972,NA,973000,2020-02-01 00:00:00
13973,BO,968000,2020-02-01 00:00:00
13974,JE,942000,2020-02-01 00:00:00
13975,MO,898000,2020-02-01 00:00:00
13976,RW,890000,2020-02-01 00:00:00
13977,PY,871000,2020-02-01 00:00:00
13978,PS,855000,2020-02-01 00:00:00
13979,GY,806000,2020-02-01 00:00:00
13980,KG,792000,2020-02-01 00:00:00
13981,FJ,772000,2020-02-01 00:00:00
13982,SY,735000,2020-02-01 00:00:00
13983,GU,709000,2020-02-01 00:00:00
13984,LY,698000,2020-02-01 00:00:00
13985,TM,683000,2020-02-01 00:00:00
13986,DJ,681000,2020-02-01 00:00:00
13987,LA,668000,2020-02-01 00:00:00
13988,MW,625000,2020-02-01 00:00:00
13989,NI,619000,2020-02-01 00:00:00
13990,SL,616000,2020-02-01 00:00:00
13991,LR,600000,2020-02-01 00:00:00
13992,PG,583000,2020-02-01 00:00:00
13993,BZ,540000,2020-02-01 00:00:00
13994,MZ,513000,2020-02-01 00:00:00
13995,SN,509000,2020-02-01 00:00:00
13996,YE,491000,2020-02-01 00:00:00
13997,AO,491000,2020-02-01 00:00:00
13998,SR,469000,2020-02-01 00:00:00
13999,CI,463000,2020-02-01 00:00:00
14000,CD,435000,2020-02-01 00:00:00
14001,BT,410000,2020-02-01 00:00:00
14002,KY,399000,2020-02-01 00:00:00
14003,SC,390000,2020-02-01 00:00:00
14004,GG,383000,2020-02-01 00:00:00
14005,CU,378000,2020-02-01 00:00:00
14006,VI,375000,2020-02-01 00:00:00
14007,AW,361000,2020-02-01 00:00:00
14008,CW,351000,2020-02-01 00:00:00
14009,BM,341000,2020-02-01 00:00:00
14010,LC,327000,2020-02-01 00:00:00
14011,HT,323000,2020-02-01 00:00:00
14012,LS,303000,2020-02-01 00:00:00
14013,GD,299000,2020-02-01 00:00:00
14014,FO,299000,2020-02-01 00:00:00
14015,MG,293000,2020-02-01 00:00:00
14016,GI,280000,2020-02-01 00:00:00
14017,SZ,270000,2020-02-01 00:00:00
14018,SS,265000,2020-02-01 00:00:00
14019,BJ,259000,2020-02-01 00:00:00
14020,AG,254000,2020-02-01 00:00:00
14021,RE,232000,2020-02-01 00:00:00
14022,GM,224000,2020-02-01 00:00:00
14023,XK,210000,2020-02-01 00:00:00
14024,TG,199000,2020-02-01 00:00:00
14025,TJ,196000,2020-02-01 00:00:00
14026,VC,175000,2020-02-01 00:00:00
14027,GN,154000,2020-02-01 00:00:00
14028,SX,150000,2020-02-01 00:00:00
14029,ML,142000,2020-02-01 00:00:00
14030,BF,134000,2020-02-01 00:00:00
14031,AI,133000,2020-02-01 00:00:00
14032,MQ,125000,2020-02-01 00:00:00
14033,AD,123000,2020-02-01 00:00:00
14034,TC,123000,2020-02-01 00:00:00
14035,GP,121000,2020-02-01 00:00:00
14036,MR,121000,2020-02-01 00:00:00
14037,MC,119000,2020-02-01 00:00:00
14038,AX,118000,2020-02-01 00:00:00
14039,CV,116000,2020-02-01 00:00:00
14040,MP,115000,2020-02-01 00:00:00
14041,BI,103000,2020-02-01 00:00:00
14042,VU,103000,2020-02-01 00:00:00
14043,NE,102000,2020-02-01 00:00:00
14044,GL,94000,2020-02-01 00:00:00
14045,PF,94000,2020-02-01 00:00:00
14046,SB,92000,2020-02-01 00:00:00
14047,TL,88000,2020-02-01 00:00:00
14048,DM,88000,2020-02-01 00:00:00
14049,NC,86000,2020-02-01 00:00:00
14050,WS,85000,2020-02-01 00:00:00
14051,BQ,83000,2020-02-01 00:00:00
14052,KN,79000,2020-02-01 00:00:00
14053,CG,73000,2020-02-01 00:00:00
14054,GA,68000,2020-02-01 00:00:00
14055,LI,62000,2020-02-01 00:00:00
14056,VG,58000,2020-02-01 00:00:00
14057,AS,56000,2020-02-01 00:00:00
14058,GF,48000,2020-02-01 00:00:00
14059,TO,47000,2020-02-01 00:00:00
14060,TD,42000,2020-02-01 00:00:00
14061,PW,38000,2020-02-01 00:00:00
14062,FK,35000,2020-02-01 00:00:00
14063,MF,34000,2020-02-01 00:00:00
14064,FM,34000,2020-02-01 00:00:00
14065,CK,29000,2020-02-01 00:00:00
14066,SM,28000,2020-02-01 00:00:00
14067,GQ,25000,2020-02-01 00:00:00
14068,MH,25000,2020-02-01 00:00:00
14069,AQ,25000,2020-02-01 00:00:00
14070,KI,24000,2020-02-01 00:00:00
14071,NR,18000,2020-02-01 00:00:00
14072,CF,14000,2020-02-01 00:00:00
14073,GW,13000,2020-02-01 00:00:00
14074,YT,13000,2020-02-01 00:00:00
14075,ER,12000,2020-02-01 00:00:00
14076,BL,12000,2020-02-01 00:00:00
14077,VA,11000,2020-02-01 00:00:00
14078,ST,10000,2020-02-01 00:00:00
14079,KM,10000,2020-02-01 00:00:00
14080,PM,6000,2020-02-01 00:00:00
14081,SH,5000,2020-02-01 00:00:00
14082,NF,5000,2020-02-01 00:00:00
14083,IO,4000,2020-02-01 00:00:00
14084,CX,3000,2020-02-01 00:00:00
14085,KP,2000,2020-02-01 00:00:00
14086,CC,2000,2020-02-01 00:00:00
14087,NU,2000,2020-02-01 00:00:00
14088,WF,2000,2020-02-01 00:00:00
14089,SJ,2000,2020-02-01 00:00:00
14090,MS,2000,2020-02-01 00:00:00
14091,TK,1000,2020-02-01 00:00:00
14092,TV,1000,2020-02-01 00:00:00
14093,PN,1000,2020-02-01 00:00:00
14094,US,3455160000,2020-03-01 00:00:00
14095,GB,761583000,2020-03-01 00:00:00
14096,IN,629077000,2020-03-01 00:00:00
14097,CA,364808000,2020-03-01 00:00:00
14098,AU,219439000,2020-03-01 00:00:00
14099,SG,208991000,2020-03-01 00:00:00
14100,DE,182599000,2020-03-01 00:00:00
14101,IR,110571000,2020-03-01 00:00:00
14102,PH,106702000,2020-03-01 00:00:00
14103,NL,97540000,2020-03-01 00:00:00
14104,PK,86236000,2020-03-01 00:00:00
14105,FR,82146000,2020-03-01 00:00:00
14106,IT,76150000,2020-03-01 00:00:00
14107,ID,71379000,2020-03-01 00:00:00
14108,IE,71315000,2020-03-01 00:00:00
14109,SE,66403000,2020-03-01 00:00:00
14110,BR,65249000,2020-03-01 00:00:00
14111,MY,63081000,2020-03-01 00:00:00
14112,RU,56520000,2020-03-01 00:00:00
14113,ZA,53901000,2020-03-01 00:00:00
14114,PL,53517000,2020-03-01 00:00:00
14115,ES,52825000,2020-03-01 00:00:00
14116,HK,42341000,2020-03-01 00:00:00
14117,NZ,38817000,2020-03-01 00:00:00
14118,JP,38084000,2020-03-01 00:00:00
14119,NG,35372000,2020-03-01 00:00:00
14120,MX,33354000,2020-03-01 00:00:00
14121,FI,33221000,2020-03-01 00:00:00
14122,TR,31833000,2020-03-01 00:00:00
14123,GR,31709000,2020-03-01 00:00:00
14124,DK,30723000,2020-03-01 00:00:00
14125,RO,30372000,2020-03-01 00:00:00
14126,NO,30244000,2020-03-01 00:00:00
14127,BE,29697000,2020-03-01 00:00:00
14128,AE,28104000,2020-03-01 00:00:00
14129,CH,26270000,2020-03-01 00:00:00
14130,TH,25851000,2020-03-01 00:00:00
14131,BD,25047000,2020-03-01 00:00:00
14132,BG,24518000,2020-03-01 00:00:00
14133,IL,24234000,2020-03-01 00:00:00
14134,KR,24210000,2020-03-01 00:00:00
14135,CZ,22148000,2020-03-01 00:00:00
14136,SA,21940000,2020-03-01 00:00:00
14137,PT,21225000,2020-03-01 00:00:00
14138,AT,21077000,2020-03-01 00:00:00
14139,VN,19721000,2020-03-01 00:00:00
14140,RS,19648000,2020-03-01 00:00:00
14141,HU,19605000,2020-03-01 00:00:00
14142,TW,19029000,2020-03-01 00:00:00
14143,--,18569000,2020-03-01 00:00:00
14144,AR,18273000,2020-03-01 00:00:00
14145,UA,16386000,2020-03-01 00:00:00
14146,HR,16089000,2020-03-01 00:00:00
14147,EG,14654000,2020-03-01 00:00:00
14148,KE,13838000,2020-03-01 00:00:00
14149,LK,12124000,2020-03-01 00:00:00
14150,SK,10555000,2020-03-01 00:00:00
14151,CO,10246000,2020-03-01 00:00:00
14152,CL,9679000,2020-03-01 00:00:00
14153,SI,9516000,2020-03-01 00:00:00
14154,NP,9103000,2020-03-01 00:00:00
14155,LT,8612000,2020-03-01 00:00:00
14156,GH,8588000,2020-03-01 00:00:00
14157,EE,8028000,2020-03-01 00:00:00
14158,PE,6730000,2020-03-01 00:00:00
14159,LV,6621000,2020-03-01 00:00:00
14160,AL,6460000,2020-03-01 00:00:00
14161,QA,6236000,2020-03-01 00:00:00
14162,ME,6235000,2020-03-01 00:00:00
14163,MK,5745000,2020-03-01 00:00:00
14164,PR,5677000,2020-03-01 00:00:00
14165,BA,5641000,2020-03-01 00:00:00
14166,LB,5604000,2020-03-01 00:00:00
14167,MA,5565000,2020-03-01 00:00:00
14168,IQ,5552000,2020-03-01 00:00:00
14169,KW,5489000,2020-03-01 00:00:00
14170,GE,4868000,2020-03-01 00:00:00
14171,MM,4850000,2020-03-01 00:00:00
14172,AZ,4628000,2020-03-01 00:00:00
14173,ET,4205000,2020-03-01 00:00:00
14174,TZ,3997000,2020-03-01 00:00:00
14175,IS,3902000,2020-03-01 00:00:00
14176,TT,3721000,2020-03-01 00:00:00
14177,JM,3698000,2020-03-01 00:00:00
14178,CR,3624000,2020-03-01 00:00:00
14179,UG,3569000,2020-03-01 00:00:00
14180,BY,3491000,2020-03-01 00:00:00
14181,CY,3490000,2020-03-01 00:00:00
14182,DZ,3466000,2020-03-01 00:00:00
14183,MT,3439000,2020-03-01 00:00:00
14184,VE,3411000,2020-03-01 00:00:00
14185,JO,3404000,2020-03-01 00:00:00
14186,OM,3378000,2020-03-01 00:00:00
14187,KZ,3329000,2020-03-01 00:00:00
14188,KH,3325000,2020-03-01 00:00:00
14189,DO,3254000,2020-03-01 00:00:00
14190,BH,3064000,2020-03-01 00:00:00
14191,MU,2997000,2020-03-01 00:00:00
14192,EC,2986000,2020-03-01 00:00:00
14193,LU,2932000,2020-03-01 00:00:00
14194,ZM,2505000,2020-03-01 00:00:00
14195,PA,2489000,2020-03-01 00:00:00
14196,TN,2407000,2020-03-01 00:00:00
14197,MN,2194000,2020-03-01 00:00:00
14198,AM,2120000,2020-03-01 00:00:00
14199,MD,2030000,2020-03-01 00:00:00
14200,UY,1977000,2020-03-01 00:00:00
14201,CN,1933000,2020-03-01 00:00:00
14202,BN,1922000,2020-03-01 00:00:00
14203,ZW,1907000,2020-03-01 00:00:00
14204,GT,1787000,2020-03-01 00:00:00
14205,AF,1772000,2020-03-01 00:00:00
14206,HN,1506000,2020-03-01 00:00:00
14207,SD,1423000,2020-03-01 00:00:00
14208,UZ,1353000,2020-03-01 00:00:00
14209,BO,1262000,2020-03-01 00:00:00
14210,SV,1239000,2020-03-01 00:00:00
14211,MV,1211000,2020-03-01 00:00:00
14212,CM,1203000,2020-03-01 00:00:00
14213,BS,1176000,2020-03-01 00:00:00
14214,NA,1138000,2020-03-01 00:00:00
14215,PY,1096000,2020-03-01 00:00:00
14216,BW,1071000,2020-03-01 00:00:00
14217,SO,1049000,2020-03-01 00:00:00
14218,BB,1021000,2020-03-01 00:00:00
14219,JE,1001000,2020-03-01 00:00:00
14220,RW,952000,2020-03-01 00:00:00
14221,MO,928000,2020-03-01 00:00:00
14222,GY,921000,2020-03-01 00:00:00
14223,SY,891000,2020-03-01 00:00:00
14224,IM,889000,2020-03-01 00:00:00
14225,PS,884000,2020-03-01 00:00:00
14226,PG,865000,2020-03-01 00:00:00
14227,FJ,860000,2020-03-01 00:00:00
14228,KG,812000,2020-03-01 00:00:00
14229,GU,803000,2020-03-01 00:00:00
14230,LY,778000,2020-03-01 00:00:00
14231,NI,692000,2020-03-01 00:00:00
14232,MW,683000,2020-03-01 00:00:00
14233,TM,678000,2020-03-01 00:00:00
14234,SL,672000,2020-03-01 00:00:00
14235,BZ,601000,2020-03-01 00:00:00
14236,MZ,581000,2020-03-01 00:00:00
14237,LA,564000,2020-03-01 00:00:00
14238,BT,562000,2020-03-01 00:00:00
14239,SR,561000,2020-03-01 00:00:00
14240,SN,560000,2020-03-01 00:00:00
14241,AO,557000,2020-03-01 00:00:00
14242,LR,541000,2020-03-01 00:00:00
14243,CI,527000,2020-03-01 00:00:00
14244,YE,510000,2020-03-01 00:00:00
14245,CD,506000,2020-03-01 00:00:00
14246,KY,458000,2020-03-01 00:00:00
14247,BM,412000,2020-03-01 00:00:00
14248,GG,412000,2020-03-01 00:00:00
14249,CW,390000,2020-03-01 00:00:00
14250,CU,384000,2020-03-01 00:00:00
14251,AW,373000,2020-03-01 00:00:00
14252,HT,365000,2020-03-01 00:00:00
14253,FO,356000,2020-03-01 00:00:00
14254,LC,346000,2020-03-01 00:00:00
14255,VI,328000,2020-03-01 00:00:00
14256,MG,323000,2020-03-01 00:00:00
14257,LS,312000,2020-03-01 00:00:00
14258,RE,307000,2020-03-01 00:00:00
14259,SZ,304000,2020-03-01 00:00:00
14260,GI,299000,2020-03-01 00:00:00
14261,BJ,298000,2020-03-01 00:00:00
14262,XK,296000,2020-03-01 00:00:00
14263,SC,292000,2020-03-01 00:00:00
14264,SS,284000,2020-03-01 00:00:00
14265,GD,267000,2020-03-01 00:00:00
14266,AG,252000,2020-03-01 00:00:00
14267,GM,250000,2020-03-01 00:00:00
14268,TG,217000,2020-03-01 00:00:00
14269,TJ,196000,2020-03-01 00:00:00
14270,VC,171000,2020-03-01 00:00:00
14271,DJ,166000,2020-03-01 00:00:00
14272,ML,166000,2020-03-01 00:00:00
14273,MQ,160000,2020-03-01 00:00:00
14274,GN,159000,2020-03-01 00:00:00
14275,GP,153000,2020-03-01 00:00:00
14276,BF,148000,2020-03-01 00:00:00
14277,SX,145000,2020-03-01 00:00:00
14278,BI,144000,2020-03-01 00:00:00
14279,AI,141000,2020-03-01 00:00:00
14280,AX,141000,2020-03-01 00:00:00
14281,MC,137000,2020-03-01 00:00:00
14282,AD,127000,2020-03-01 00:00:00
14283,MP,121000,2020-03-01 00:00:00
14284,TC,121000,2020-03-01 00:00:00
14285,SB,117000,2020-03-01 00:00:00
14286,NE,114000,2020-03-01 00:00:00
14287,DM,114000,2020-03-01 00:00:00
14288,CV,113000,2020-03-01 00:00:00
14289,NC,112000,2020-03-01 00:00:00
14290,VU,111000,2020-03-01 00:00:00
14291,TL,106000,2020-03-01 00:00:00
14292,MR,106000,2020-03-01 00:00:00
14293,KN,103000,2020-03-01 00:00:00
14294,PF,101000,2020-03-01 00:00:00
14295,GL,100000,2020-03-01 00:00:00
14296,WS,96000,2020-03-01 00:00:00
14297,GA,85000,2020-03-01 00:00:00
14298,BQ,78000,2020-03-01 00:00:00
14299,VG,76000,2020-03-01 00:00:00
14300,LI,74000,2020-03-01 00:00:00
14301,TO,58000,2020-03-01 00:00:00
14302,GF,57000,2020-03-01 00:00:00
14303,AS,51000,2020-03-01 00:00:00
14304,CG,49000,2020-03-01 00:00:00
14305,TD,44000,2020-03-01 00:00:00
14306,SM,42000,2020-03-01 00:00:00
14307,FK,39000,2020-03-01 00:00:00
14308,PW,39000,2020-03-01 00:00:00
14309,CK,36000,2020-03-01 00:00:00
14310,MF,35000,2020-03-01 00:00:00
14311,FM,30000,2020-03-01 00:00:00
14312,KI,28000,2020-03-01 00:00:00
14313,GQ,28000,2020-03-01 00:00:00
14314,MH,27000,2020-03-01 00:00:00
14315,NR,22000,2020-03-01 00:00:00
14316,ER,20000,2020-03-01 00:00:00
14317,CF,20000,2020-03-01 00:00:00
14318,GW,16000,2020-03-01 00:00:00
14319,AQ,16000,2020-03-01 00:00:00
14320,YT,14000,2020-03-01 00:00:00
14321,BL,11000,2020-03-01 00:00:00
14322,KM,10000,2020-03-01 00:00:00
14323,PM,10000,2020-03-01 00:00:00
14324,ST,10000,2020-03-01 00:00:00
14325,VA,9000,2020-03-01 00:00:00
14326,SH,8000,2020-03-01 00:00:00
14327,NF,6000,2020-03-01 00:00:00
14328,IO,6000,2020-03-01 00:00:00
14329,CX,6000,2020-03-01 00:00:00
14330,CC,4000,2020-03-01 00:00:00
14331,NU,4000,2020-03-01 00:00:00
14332,MS,4000,2020-03-01 00:00:00
14333,TV,4000,2020-03-01 00:00:00
14334,KP,3000,2020-03-01 00:00:00
14335,PN,3000,2020-03-01 00:00:00
14336,TK,3000,2020-03-01 00:00:00
14337,SJ,3000,2020-03-01 00:00:00
14338,WF,2000,2020-03-01 00:00:00
14339,US,3918319000,2020-04-01 00:00:00
14340,GB,975525000,2020-04-01 00:00:00
14341,IN,817440000,2020-04-01 00:00:00
14342,CA,422016000,2020-04-01 00:00:00
14343,AU,272561000,2020-04-01 00:00:00
